지역,확진일,확진자수
성동구,2021-02-17,6
성동구,2021-02-18,4
성동구,2021-02-19,4
성동구,2021-02-20,2
성동구,2021-02-21,7
성동구,2021-02-22,6
성동구,2021-02-23,2
성동구,2021-02-24,2
성동구,2021-02-25,1
성동구,2021-02-26,1
성동구,2021-02-27,3
성동구,2021-02-28,2
성동구,2021-03-01,4
성동구,2021-03-02,7
성동구,2021-03-03,4
성동구,2021-03-04,3
성동구,2021-03-05,9
성동구,2021-03-06,2
성동구,2021-03-07,4
성동구,2021-03-08,1
성동구,2021-03-09,3
성동구,2021-03-10,3
성동구,2021-03-11,6
성동구,2021-03-12,7
성동구,2021-03-13,2
성동구,2021-03-14,2
성동구,2021-03-15,3
성동구,2021-03-16,6
성동구,2021-03-17,6
성동구,2021-03-18,10
성동구,2021-03-19,8
성동구,2021-03-20,6
성동구,2021-03-21,2
성동구,2021-03-22,4
성동구,2021-03-23,4
성동구,2021-03-24,2
성동구,2021-03-25,3
성동구,2021-03-26,4
성동구,2021-03-27,4
성동구,2021-03-28,6
성동구,2021-03-29,6
성동구,2021-03-30,6
성동구,2021-03-31,8
성동구,2021-04-01,2
성동구,2021-04-02,2
성동구,2021-04-03,6
성동구,2021-04-04,8
성동구,2021-04-05,5
성동구,2021-04-06,7
성동구,2021-04-07,7
성동구,2021-04-08,9
성동구,2021-04-09,4
성동구,2021-04-10,1
성동구,2021-04-11,5
성동구,2021-04-12,7
성동구,2021-04-13,5
성동구,2021-04-14,5
성동구,2021-04-15,7
성동구,2021-04-16,9
성동구,2021-04-17,8
성동구,2021-04-18,4
성동구,2021-04-19,4
성동구,2021-04-20,8
성동구,2021-04-21,9
성동구,2021-04-22,12
성동구,2021-04-23,8
성동구,2021-04-24,8
성동구,2021-04-25,8
성동구,2021-04-26,3
성동구,2021-04-27,6
성동구,2021-04-28,11
성동구,2021-04-29,6
성동구,2021-05-01,6
성동구,2021-05-02,2
성동구,2021-05-03,5
성동구,2021-05-04,4
성동구,2021-05-05,7
성동구,2021-05-06,9
성동구,2021-05-07,8
성동구,2021-05-08,7
성동구,2021-05-09,7
성동구,2021-05-10,7
성동구,2021-05-11,2
성동구,2021-05-12,10
성동구,2021-05-13,7
성동구,2021-05-14,2
성동구,2021-05-15,3
성동구,2021-05-16,6
성동구,2021-05-17,2
성동구,2021-05-18,5
성동구,2021-05-19,5
성동구,2021-05-20,3
성동구,2021-05-21,6
성동구,2021-05-22,2
성동구,2021-05-23,7
성동구,2021-05-24,3
성동구,2021-05-25,10
성동구,2021-05-26,8
성동구,2021-05-27,7
성동구,2021-05-28,6
성동구,2021-05-29,5
성동구,2021-05-30,7
성동구,2021-05-31,2
성동구,2021-06-01,9
성동구,2021-06-02,3
성동구,2021-06-03,7
성동구,2021-06-04,7
성동구,2021-06-05,5
성동구,2021-06-06,4
성동구,2021-06-07,4
성동구,2021-06-08,5
성동구,2021-06-09,6
성동구,2021-06-10,3
성동구,2021-06-11,9
성동구,2021-06-12,4
성동구,2021-06-13,4
성동구,2021-06-14,3
성동구,2021-06-15,10
성동구,2021-06-16,6
성동구,2021-06-17,6
성동구,2021-06-18,6
성동구,2021-06-19,9
성동구,2021-06-20,8
성동구,2021-06-21,3
성동구,2021-06-22,8
성동구,2021-06-23,14
성동구,2021-06-24,13
성동구,2021-06-25,13
성동구,2021-06-26,27
성동구,2021-06-27,7
성동구,2021-06-28,4
성동구,2021-06-29,17
성동구,2021-06-30,14
성동구,2021-07-01,9
성동구,2021-07-02,10
성동구,2021-07-03,14
성동구,2021-07-04,6
성동구,2021-07-05,18
성북구,2020-01-31,1
성북구,2020-02-05,1
성북구,2020-03-01,1
성북구,2020-03-02,2
성북구,2020-03-06,1
성북구,2020-03-11,2
성북구,2020-03-12,1
성북구,2020-03-18,2
성북구,2020-03-20,1
성북구,2020-03-22,1
성북구,2020-03-26,1
성북구,2020-03-27,1
성북구,2020-04-04,1
성북구,2020-04-05,2
성북구,2020-04-07,2
성북구,2020-04-09,1
성북구,2020-04-13,1
성북구,2020-04-17,1
성북구,2020-04-27,1
성북구,2020-05-09,2
성북구,2020-05-10,1
성북구,2020-05-18,1
성북구,2020-05-29,1
성북구,2020-06-10,1
성북구,2020-06-12,1
성북구,2020-06-18,1
성북구,2020-06-21,1
성북구,2020-07-02,1
성북구,2020-07-09,2
성북구,2020-07-10,1
성북구,2020-07-12,1
성북구,2020-07-19,1
성북구,2020-07-20,1
성북구,2020-07-28,1
성북구,2020-07-29,1
성북구,2020-08-02,1
성북구,2020-08-03,1
성북구,2020-08-04,1
성북구,2020-08-06,1
성북구,2020-08-07,2
성북구,2020-08-08,3
성북구,2020-08-12,2
성북구,2020-08-13,8
성북구,2020-08-14,15
성북구,2020-08-15,39
성북구,2020-08-16,18
성북구,2020-08-17,22
성북구,2020-08-18,20
성북구,2020-08-19,18
성북구,2020-08-20,9
성북구,2020-08-21,8
성북구,2020-08-22,15
성북구,2020-08-23,8
성북구,2020-08-24,10
성북구,2020-08-25,5
성북구,2020-08-26,8
성북구,2020-08-27,7
성북구,2020-08-28,6
성북구,2020-08-29,7
성북구,2020-08-30,4
성북구,2020-08-31,6
성북구,2020-09-01,4
성북구,2020-09-02,2
성북구,2020-09-03,2
성북구,2020-09-04,1
성북구,2020-09-05,4
성북구,2020-09-06,2
성북구,2020-09-07,5
성북구,2020-09-08,2
성북구,2020-09-10,1
성북구,2020-09-12,3
성북구,2020-09-13,2
성북구,2020-09-14,1
성북구,2020-09-15,2
성북구,2020-09-16,1
성북구,2020-09-17,1
성북구,2020-09-18,2
성북구,2020-09-22,3
성북구,2020-09-24,4
성북구,2020-09-26,2
성북구,2020-09-28,4
성북구,2020-10-01,1
성북구,2020-10-09,1
성북구,2020-10-12,1
성북구,2020-10-13,1
성북구,2020-10-15,2
성북구,2020-10-16,3
성북구,2020-10-18,1
성북구,2020-10-19,1
성북구,2020-10-23,1
성북구,2020-10-24,1
성북구,2020-10-27,1
성북구,2020-10-30,3
성북구,2020-11-01,2
성북구,2020-11-03,1
성북구,2020-11-04,1
성북구,2020-11-05,3
성북구,2020-11-06,3
성북구,2020-11-07,3
성북구,2020-11-10,1
성북구,2020-11-11,3
성북구,2020-11-12,2
성북구,2020-11-13,4
성북구,2020-11-14,6
성북구,2020-11-15,6
성북구,2020-11-16,5
성북구,2020-11-17,7
성북구,2020-11-18,7
성북구,2020-11-19,8
성북구,2020-11-20,4
성북구,2020-11-21,5
성북구,2020-11-22,3
성북구,2020-11-23,2
성북구,2020-11-24,6
성북구,2020-11-25,7
성북구,2020-11-26,4
성북구,2020-11-27,3
성북구,2020-11-28,7
성북구,2020-11-29,4
성북구,2020-11-30,7
성북구,2020-12-01,3
성북구,2020-12-02,13
성북구,2020-12-03,8
성북구,2020-12-04,11
성북구,2020-12-05,9
성북구,2020-12-06,4
성북구,2020-12-07,5
성북구,2020-12-08,5
성북구,2020-12-09,6
성북구,2020-12-10,7
성북구,2020-12-11,16
성북구,2020-12-12,17
성북구,2020-12-13,11
성북구,2020-12-14,8
성북구,2020-12-15,16
성북구,2020-12-16,9
성북구,2020-12-17,20
성북구,2020-12-18,13
성북구,2020-12-19,8
성북구,2020-12-20,12
성북구,2020-12-21,17
성북구,2020-12-22,15
성북구,2020-12-23,10
성북구,2020-12-24,13
성북구,2020-12-25,12
성북구,2020-12-26,12
성북구,2020-12-27,10
성북구,2020-12-28,14
성북구,2020-12-29,20
성북구,2020-12-30,16
성북구,2020-12-31,7
성북구,2021-01-01,10
성북구,2021-01-02,8
성북구,2021-01-03,9
성북구,2021-01-04,7
성북구,2021-01-05,14
성북구,2021-01-06,17
성북구,2021-01-07,16
성북구,2021-01-08,6
성북구,2021-01-09,7
성북구,2021-01-10,2
성북구,2021-01-11,2
성북구,2021-01-12,8
성북구,2021-01-13,7
성북구,2021-01-14,1
성북구,2021-01-15,12
성북구,2021-01-16,7
성북구,2021-01-17,5
성북구,2021-01-18,4
성북구,2021-01-19,7
성북구,2021-01-20,1
성북구,2021-01-21,3
성북구,2021-01-22,3
성북구,2021-01-23,2
성북구,2021-01-24,9
성북구,2021-01-25,6
성북구,2021-01-26,6
성북구,2021-01-27,2
성북구,2021-01-28,2
성북구,2021-01-29,15
성북구,2021-01-30,6
성북구,2021-01-31,5
성북구,2021-02-01,7
성북구,2021-02-02,7
성북구,2021-02-03,9
성북구,2021-02-04,7
성북구,2021-02-05,13
성북구,2021-02-06,10
성북구,2021-02-07,4
성북구,2021-02-08,3
성북구,2021-02-09,6
성북구,2021-02-10,7
성북구,2021-02-11,9
성북구,2021-02-12,10
성북구,2021-02-13,1
성북구,2021-02-14,10
성북구,2021-02-15,2
성북구,2021-02-16,6
성북구,2021-02-17,20
성북구,2021-02-18,16
성북구,2021-02-19,4
성북구,2021-02-20,4
성북구,2021-02-21,10
성북구,2021-02-22,7
성북구,2021-02-23,8
성북구,2021-02-24,8
성북구,2021-02-25,9
성북구,2021-02-26,2
성북구,2021-02-27,4
성북구,2021-02-28,5
성북구,2021-03-01,8
성북구,2021-03-02,12
성북구,2021-03-03,8
성북구,2021-03-04,4
성북구,2021-03-05,5
성북구,2021-03-06,3
성북구,2021-03-07,6
성북구,2021-03-09,4
성북구,2021-03-10,4
성북구,2021-03-11,2
성북구,2021-03-12,3
성북구,2021-03-13,2
성북구,2021-03-14,5
성북구,2021-03-16,4
성북구,2021-03-17,3
성북구,2021-03-18,6
성북구,2021-03-19,5
성북구,2021-03-20,6
성북구,2021-03-21,7
성북구,2021-03-22,4
성북구,2021-03-23,4
성북구,2021-03-24,3
성북구,2021-03-25,6
성북구,2021-03-26,5
성북구,2021-03-27,8
성북구,2021-03-28,2
성북구,2021-03-29,2
성북구,2021-03-30,1
성북구,2021-03-31,5
성북구,2021-04-01,8
성북구,2021-04-02,4
성북구,2021-04-03,6
성북구,2021-04-04,4
성북구,2021-04-05,7
성북구,2021-04-06,11
성북구,2021-04-07,11
성북구,2021-04-08,12
성북구,2021-04-09,9
성북구,2021-04-10,12
성북구,2021-04-11,10
성북구,2021-04-12,7
성북구,2021-04-13,5
성북구,2021-04-14,8
성북구,2021-04-15,8
성북구,2021-04-16,5
성북구,2021-04-17,10
성북구,2021-04-18,6
성북구,2021-04-19,9
성북구,2021-04-20,6
성북구,2021-04-21,6
성북구,2021-04-22,8
성북구,2021-04-23,3
성북구,2021-04-24,4
성북구,2021-04-25,1
성북구,2021-04-26,1
성북구,2021-04-27,6
성북구,2021-04-28,6
성북구,2021-04-29,6
성북구,2021-04-30,8
성북구,2021-05-01,5
성북구,2021-05-02,6
성북구,2021-05-03,6
성북구,2021-05-04,12
성북구,2021-05-05,6
성북구,2021-05-06,4
성북구,2021-05-07,13
성북구,2021-05-08,16
성북구,2021-05-09,10
성북구,2021-05-10,7
성북구,2021-05-11,12
성북구,2021-05-12,4
성북구,2021-05-13,10
성북구,2021-05-14,12
성북구,2021-05-15,15
성북구,2021-05-16,11
성북구,2021-05-17,8
성북구,2021-05-18,8
성북구,2021-05-19,14
성북구,2021-05-20,5
성북구,2021-05-21,6
성북구,2021-05-22,8
성북구,2021-05-23,4
성북구,2021-05-24,9
성북구,2021-05-25,10
성북구,2021-05-26,7
성북구,2021-05-27,5
성북구,2021-05-28,6
성북구,2021-05-29,11
성북구,2021-05-30,4
성북구,2021-05-31,12
성북구,2021-06-01,8
성북구,2021-06-02,8
성북구,2021-06-03,9
성북구,2021-06-04,16
성북구,2021-06-05,8
성북구,2021-06-06,6
성북구,2021-06-07,8
성북구,2021-06-08,2
성북구,2021-06-09,5
성북구,2021-06-10,11
성북구,2021-06-11,5
성북구,2021-06-12,4
성북구,2021-06-13,6
성북구,2021-06-14,1
성북구,2021-06-15,1
성북구,2021-06-16,7
성북구,2021-06-17,11
성북구,2021-06-18,5
성북구,2021-06-19,3
성북구,2021-06-20,6
성북구,2021-06-21,7
성북구,2021-06-22,12
성북구,2021-06-23,8
성북구,2021-06-24,15
성북구,2021-06-25,9
성북구,2021-06-26,11
성북구,2021-06-27,7
성북구,2021-06-28,9
성북구,2021-06-29,14
성북구,2021-06-30,11
성북구,2021-07-01,11
성북구,2021-07-02,14
성북구,2021-07-03,18
성북구,2021-07-04,9
성북구,2021-07-05,13
송파구,2020-02-05,1
송파구,2020-02-22,1
송파구,2020-02-24,3
송파구,2020-02-25,4
송파구,2020-02-28,3
송파구,2020-03-10,1
송파구,2020-03-11,1
송파구,2020-03-12,1
송파구,2020-03-17,1
송파구,2020-03-19,2
송파구,2020-03-23,1
송파구,2020-03-26,2
송파구,2020-03-27,1
송파구,2020-03-28,1
송파구,2020-03-29,1
송파구,2020-03-30,1
송파구,2020-03-31,2
송파구,2020-04-01,1
송파구,2020-04-03,4
송파구,2020-04-04,3
송파구,2020-04-05,1
송파구,2020-04-12,1
송파구,2020-05-09,1
송파구,2020-05-10,1
송파구,2020-05-12,1
송파구,2020-05-13,1
송파구,2020-05-14,1
송파구,2020-05-16,2
송파구,2020-05-18,1
송파구,2020-05-27,1
송파구,2020-05-28,1
송파구,2020-05-29,1
송파구,2020-06-01,1
송파구,2020-06-05,1
송파구,2020-06-10,1
송파구,2020-06-16,1
송파구,2020-06-21,1
송파구,2020-06-27,1
송파구,2020-06-28,1
송파구,2020-07-04,1
송파구,2020-07-13,1
송파구,2020-07-14,1
송파구,2020-07-15,2
송파구,2020-07-16,3
송파구,2020-07-17,2
송파구,2020-07-18,3
송파구,2020-07-20,1
송파구,2020-07-21,5
송파구,2020-07-22,5
송파구,2020-07-23,11
송파구,2020-07-24,3
송파구,2020-07-25,2
송파구,2020-07-26,1
송파구,2020-07-27,1
송파구,2020-07-28,1
송파구,2020-07-30,1
송파구,2020-08-03,1
송파구,2020-08-04,1
송파구,2020-08-09,1
송파구,2020-08-14,6
송파구,2020-08-15,7
송파구,2020-08-16,8
송파구,2020-08-17,10
송파구,2020-08-18,11
송파구,2020-08-19,14
송파구,2020-08-20,12
송파구,2020-08-21,12
송파구,2020-08-22,5
송파구,2020-08-23,5
송파구,2020-08-24,8
송파구,2020-08-25,6
송파구,2020-08-26,8
송파구,2020-08-27,16
송파구,2020-08-28,14
송파구,2020-08-29,12
송파구,2020-08-30,1
송파구,2020-08-31,3
송파구,2020-09-01,1
송파구,2020-09-02,2
송파구,2020-09-04,3
송파구,2020-09-05,6
송파구,2020-09-06,2
송파구,2020-09-07,6
송파구,2020-09-08,2
송파구,2020-09-09,2
송파구,2020-09-10,4
송파구,2020-09-11,5
송파구,2020-09-12,4
송파구,2020-09-13,6
송파구,2020-09-14,3
송파구,2020-09-15,6
송파구,2020-09-16,5
송파구,2020-09-17,5
송파구,2020-09-18,2
송파구,2020-09-19,3
송파구,2020-09-21,1
송파구,2020-09-22,2
송파구,2020-09-23,2
송파구,2020-09-24,2
송파구,2020-09-26,2
송파구,2020-09-27,1
송파구,2020-09-30,2
송파구,2020-10-06,1
송파구,2020-10-07,1
송파구,2020-10-09,3
송파구,2020-10-10,3
송파구,2020-10-11,2
송파구,2020-10-13,1
송파구,2020-10-15,3
송파구,2020-10-16,2
송파구,2020-10-17,3
송파구,2020-10-20,2
송파구,2020-10-22,3
송파구,2020-10-23,1
송파구,2020-10-24,2
송파구,2020-10-25,3
송파구,2020-10-26,4
송파구,2020-10-27,4
송파구,2020-10-28,5
송파구,2020-10-29,8
송파구,2020-10-30,1
송파구,2020-10-31,9
송파구,2020-11-01,5
송파구,2020-11-02,3
송파구,2020-11-03,6
송파구,2020-11-04,9
송파구,2020-11-05,8
송파구,2020-11-07,2
송파구,2020-11-08,4
송파구,2020-11-09,2
송파구,2020-11-10,4
송파구,2020-11-11,4
송파구,2020-11-12,4
송파구,2020-11-13,2
송파구,2020-11-14,12
송파구,2020-11-15,12
송파구,2020-11-16,10
송파구,2020-11-17,6
송파구,2020-11-18,8
송파구,2020-11-19,11
송파구,2020-11-20,9
송파구,2020-11-21,15
송파구,2020-11-22,9
송파구,2020-11-23,5
송파구,2020-11-24,6
송파구,2020-11-25,16
송파구,2020-11-26,10
송파구,2020-11-27,10
송파구,2020-11-28,6
송파구,2020-11-29,5
송파구,2020-11-30,7
송파구,2020-12-01,14
송파구,2020-12-02,23
송파구,2020-12-03,26
송파구,2020-12-04,11
송파구,2020-12-05,12
송파구,2020-12-06,16
송파구,2020-12-07,2
송파구,2020-12-08,10
송파구,2020-12-09,12
송파구,2020-12-10,8
송파구,2020-12-11,11
송파구,2020-12-12,28
송파구,2020-12-13,8
송파구,2020-12-14,13
송파구,2020-12-15,22
송파구,2020-12-16,24
송파구,2020-12-17,29
송파구,2020-12-18,22
송파구,2020-12-19,5
송파구,2020-12-20,12
송파구,2020-12-21,7
송파구,2020-12-22,21
송파구,2020-12-23,27
송파구,2020-12-24,15
송파구,2020-12-25,24
송파구,2020-12-26,26
송파구,2020-12-27,15
송파구,2020-12-28,16
송파구,2020-12-29,20
송파구,2020-12-30,16
송파구,2020-12-31,14
송파구,2021-01-01,8
송파구,2021-01-02,12
송파구,2021-01-03,8
송파구,2021-01-04,11
송파구,2021-01-05,21
송파구,2021-01-06,7
송파구,2021-01-07,16
송파구,2021-01-08,15
송파구,2021-01-09,10
송파구,2021-01-10,10
송파구,2021-01-11,4
송파구,2021-01-12,12
송파구,2021-01-13,6
송파구,2021-01-14,5
송파구,2021-01-15,11
송파구,2021-01-16,5
송파구,2021-01-17,6
송파구,2021-01-18,10
송파구,2021-01-19,4
송파구,2021-01-20,3
송파구,2021-01-21,7
송파구,2021-01-22,9
송파구,2021-01-23,5
송파구,2021-01-24,1
송파구,2021-01-25,2
송파구,2021-01-26,6
송파구,2021-01-27,4
송파구,2021-01-28,11
송파구,2021-01-29,4
송파구,2021-01-30,5
송파구,2021-01-31,4
송파구,2021-02-01,4
송파구,2021-02-02,13
송파구,2021-02-03,12
송파구,2021-02-04,1
송파구,2021-02-05,7
송파구,2021-02-06,8
송파구,2021-02-07,6
송파구,2021-02-08,1
송파구,2021-02-09,5
송파구,2021-02-10,11
송파구,2021-02-11,8
송파구,2021-02-12,9
송파구,2021-02-13,9
송파구,2021-02-14,9
송파구,2021-02-15,6
송파구,2021-02-16,21
송파구,2021-02-17,12
송파구,2021-02-18,16
송파구,2021-02-19,12
송파구,2021-02-20,7
송파구,2021-02-21,5
송파구,2021-02-22,4
송파구,2021-02-23,2
송파구,2021-02-24,6
송파구,2021-02-25,5
송파구,2021-02-26,6
송파구,2021-02-27,1
송파구,2021-02-28,3
송파구,2021-03-01,5
송파구,2021-03-02,4
송파구,2021-03-03,3
송파구,2021-03-04,6
송파구,2021-03-05,6
송파구,2021-03-06,3
송파구,2021-03-07,10
송파구,2021-03-08,4
송파구,2021-03-09,6
송파구,2021-03-10,10
송파구,2021-03-11,8
송파구,2021-03-12,9
송파구,2021-03-13,7
송파구,2021-03-14,9
송파구,2021-03-15,6
송파구,2021-03-16,9
송파구,2021-03-17,3
송파구,2021-03-18,8
송파구,2021-03-19,7
송파구,2021-03-20,6
송파구,2021-03-21,12
송파구,2021-03-22,7
송파구,2021-03-23,2
송파구,2021-03-24,3
송파구,2021-03-25,2
송파구,2021-03-26,7
송파구,2021-03-27,7
송파구,2021-03-28,6
송파구,2021-03-29,4
송파구,2021-03-30,9
송파구,2021-03-31,20
송파구,2021-04-01,15
송파구,2021-04-02,9
송파구,2021-04-03,11
송파구,2021-04-04,10
송파구,2021-04-05,12
송파구,2021-04-06,9
송파구,2021-04-07,11
송파구,2021-04-08,13
송파구,2021-04-09,9
송파구,2021-04-10,13
송파구,2021-04-11,10
송파구,2021-04-12,3
송파구,2021-04-13,25
송파구,2021-04-14,22
송파구,2021-04-15,16
송파구,2021-04-16,12
송파구,2021-04-17,10
송파구,2021-04-18,10
송파구,2021-04-19,8
송파구,2021-04-20,21
송파구,2021-04-21,14
송파구,2021-04-22,10
송파구,2021-04-23,14
송파구,2021-04-24,10
송파구,2021-04-25,17
송파구,2021-04-26,9
송파구,2021-04-27,16
송파구,2021-04-28,15
송파구,2021-04-29,16
송파구,2021-04-30,12
송파구,2021-05-01,13
송파구,2021-05-02,7
송파구,2021-05-03,9
송파구,2021-05-04,17
송파구,2021-05-05,13
송파구,2021-05-06,13
송파구,2021-05-07,13
송파구,2021-05-08,8
송파구,2021-05-09,7
송파구,2021-05-10,5
송파구,2021-05-11,8
송파구,2021-05-12,11
송파구,2021-05-13,18
송파구,2021-05-14,13
송파구,2021-05-15,6
송파구,2021-05-16,12
송파구,2021-05-17,12
송파구,2021-05-18,17
송파구,2021-05-19,25
송파구,2021-05-20,20
송파구,2021-05-21,18
송파구,2021-05-22,27
송파구,2021-05-23,16
송파구,2021-05-24,15
송파구,2021-05-25,17
송파구,2021-05-26,22
송파구,2021-05-27,15
송파구,2021-05-28,28
송파구,2021-05-29,16
송파구,2021-05-30,10
송파구,2021-05-31,9
송파구,2021-06-01,16
송파구,2021-06-02,16
송파구,2021-06-03,29
송파구,2021-06-04,26
송파구,2021-06-05,17
송파구,2021-06-06,17
송파구,2021-06-07,9
송파구,2021-06-08,13
송파구,2021-06-09,15
송파구,2021-06-10,11
송파구,2021-06-11,16
송파구,2021-06-12,19
송파구,2021-06-13,7
송파구,2021-06-14,14
송파구,2021-06-15,14
송파구,2021-06-16,12
송파구,2021-06-17,16
송파구,2021-06-18,17
송파구,2021-06-19,6
송파구,2021-06-20,7
송파구,2021-06-21,8
송파구,2021-06-22,8
송파구,2021-06-23,18
송파구,2021-06-24,8
송파구,2021-06-25,13
송파구,2021-06-26,16
송파구,2021-06-27,12
송파구,2021-06-28,9
송파구,2021-06-29,18
송파구,2021-06-30,22
송파구,2021-07-01,19
송파구,2021-07-02,21
송파구,2021-07-03,21
송파구,2021-07-04,20
송파구,2021-07-05,20
양천구,2020-02-26,1
양천구,2020-03-01,1
양천구,2020-03-06,1
양천구,2020-03-07,2
양천구,2020-03-09,2
양천구,2020-03-10,7
양천구,2020-03-18,1
